seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
7112,VIN,0.008404195308685303,9,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7)]",
7112,PUCT,1.1328889727592468,9,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7)]"
15528,VI,0.01801011562347412,11,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)]",Goal Reached,,
15528,VIN,0.008256745338439942,11,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)]",
15528,PUCT,1.0715683698654175,11,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)]"
15655,VI,0.02034879525502523,31,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (6, 13), (7, 13), (8, 13), (9, 13), (9, 14), (9, 15), (8, 15), (8, 16), (8, 17), (9, 17), (9, 16), (10, 16)]",Goal Reached,,
15655,VIN,0.007656980783511431,79,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 11), (6, 12), (6, 13), (7, 13), (8, 13), (8, 14), (9, 14), (9, 15), (9, 16), (9, 17), (8, 17), (8, 16), (8, 15), (7, 15), (7, 16), (6, 16), (6, 15), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (10, 13), (10, 12), (9, 12), (8, 12), (8, 11), (8, 10), (8, 9), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (4, 11), (4, 12), (5, 12), (5, 13), (5, 14), (4, 14), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (5, 15), (5, 16), (5, 17), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (10, 16)]",
15655,PUCT,1.0614622011780739,97,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (7, 9), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (8, 17), (8, 16), (8, 15), (7, 15), (7, 14), (7, 13), (6, 13), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (7, 17), (7, 16), (8, 16), (8, 15), (8, 14), (9, 14), (10, 14), (10, 13), (10, 12), (10, 13), (10, 14), (10, 15), (9, 15), (8, 15), (7, 15), (7, 14), (7, 13), (7, 12), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (5, 10), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (4, 14), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (5, 9), (6, 9), (6, 10), (7, 10), (7, 11), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (5, 17), (6, 17), (7, 17), (8, 17), (9, 17), (10, 17), (10, 16)]"
11257,VI,0.021322030287522536,27,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18)]",Goal Reached,,
11257,VIN,0.007753335512601412,27,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (8, 17), (8, 18)]",
