seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_replan
12788,VIN_REPLAN,0.007919708887736002,48,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (13, 3), (14, 3), (14, 4), (15, 4), (15, 5), (14, 5), (14, 6), (13, 6), (12, 6), (12, 7), (12, 8), (12, 9), (13, 9), (14, 9), (15, 9), (16, 9), (16, 8), (15, 8), (14, 8), (14, 7), (13, 7), (13, 6), (13, 5), (13, 4), (12, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (10, 8), (10, 9)]"
6772,VI,0.024373918771743774,9,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (5, 1), (5, 2), (5, 3)]",Goal Reached,,
6772,VIN,0.008396565914154053,9,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 2), (5, 2), (5, 3)]",
6772,VIN_REPLAN,0.0072072082095676,9,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 2), (5, 2), (5, 3)]"
15609,VI,0.026166900992393494,33,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (9, 1), (10, 1), (10, 2), (10, 3), (9, 3), (8, 3), (8, 4), (7, 4), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (10, 13), (10, 14)]",Goal Reached,,
15609,VIN,0.007828429341316223,33,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (9, 1), (10, 1), (10, 2), (10, 3), (9, 3), (8, 3), (8, 4), (7, 4), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (10, 13), (10, 14)]",
15609,VIN_REPLAN,0.00764848246718898,33,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (8, 1), (9, 1), (10, 1), (10, 2), (10, 3), (9, 3), (8, 3), (8, 4), (7, 4), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (10, 13), (10, 14)]"
17354,VI,0.028325986862182618,16,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (13, 1), (14, 1)]",Goal Reached,,
17354,VIN,0.010360638300577799,16,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (13, 1), (14, 1)]",
17354,VIN_REPLAN,0.007493644952774048,16,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (13, 1), (14, 1)]"
17121,VI,0.029153747992082077,23,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)]",Goal Reached,,
17121,VIN,0.00770577100607065,27,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (8, 14), (7, 14), (7, 15)]",
17121,VIN_REPLAN,0.00744611245614511,27,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (8, 14), (7, 14), (7, 15)]"
16101,VI,0.02625850836435954,7,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0)]",Goal Reached,,
16101,VIN,0.007750988006591797,7,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0)]",
16101,VIN_REPLAN,0.00685429573059082,7,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0)]"
18149,VI,0.021865615621209145,257,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (6, 8), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (10, 6), (10, 5), (10, 4), (10, 3), (11, 3), (12, 3), (13, 3), (13, 2), (14, 2), (15, 2), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (15, 8), (14, 8), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (9, 14), (9, 13), (9, 12), (8, 12), (8, 11), (7, 11), (6, 11), (5, 11), (5, 12), (5, 13), (5, 14), (4, 14), (3, 14), (2, 14), (2, 15), (1, 15), (1, 16), (0, 16), (0, 17), (1, 17), (1, 18), (2, 18), (2, 19), (3, 19), (4, 19), (4, 18), (4, 17), (4, 16), (5, 16), (6, 16), (7, 16), (7, 17), (7, 18), (6, 18), (6, 17), (6, 16), (6, 15), (6, 14), (6, 13), (6, 12), (6, 11), (6, 10), (6, 9), (5, 9), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 9), (12, 9), (12, 8), (11, 8), (11, 7), (11, 6), (11, 5), (12, 5), (12, 6), (13, 6), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (9, 8), (9, 9), (10, 9), (10, 10), (10, 11), (11, 11), (12, 11), (12, 12), (12, 13), (12, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15), (2, 15), (1, 15), (0, 15), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (1, 19), (2, 19), (3, 19), (4, 19), (5, 19), (6, 19), (5, 19), (5, 18), (4, 18), (3, 18), (3, 17), (3, 16), (4, 16), (5, 16), (5, 17), (6, 17), (7, 17), (7, 18), (7, 19), (7, 18), (7, 17), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (6, 6), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (9, 3), (10, 3), (11, 3), (11, 2), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (16, 2), (16, 3), (15, 3), (15, 4), (14, 4), (13, 4), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (8, 9), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (8, 13), (8, 14), (8, 15), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (1, 15), (1, 14), (2, 14), (2, 15), (2, 16), (2, 17), (3, 17), (4, 17), (5, 17), (6, 17), (6, 16), (6, 15), (6, 14), (6, 13), (6, 12), (6, 11), (6, 10), (6, 9), (6, 8), (6, 7), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4)]",Goal Reached,,
18149,VIN,0.007480077824350131,119,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (13, 2), (14, 2), (15, 2), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (15, 7), (14, 7), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (9, 14), (9, 13), (9, 12), (9, 11), (8, 11), (8, 10), (8, 9), (8, 8), (8, 7), (7, 7), (7, 8), (6, 8), (6, 9), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (4, 14), (3, 14), (2, 14), (2, 15), (1, 15), (1, 16), (1, 17), (1, 18), (2, 18), (2, 19), (3, 19), (4, 19), (4, 18), (4, 17), (5, 17), (6, 17), (7, 17), (7, 16), (6, 16), (6, 15), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (6, 19), (5, 19), (5, 18), (5, 17), (5, 16), (4, 16), (3, 16), (3, 17), (4, 17), (4, 16), (4, 15), (5, 15), (6, 15), (6, 14), (6, 13), (6, 12), (7, 12), (7, 11), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 9), (12, 9), (12, 8), (12, 7), (11, 7), (11, 6), (12, 6), (12, 5), (11, 5), (10, 5), (10, 4), (11, 4), (12, 4)]",
18149,VIN_REPLAN,0.008106814713037315,119,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (13, 2), (14, 2), (15, 2), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (15, 7), (14, 7), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (9, 14), (9, 13), (9, 12), (9, 11), (8, 11), (8, 10), (8, 9), (8, 8), (8, 7), (7, 7), (7, 8), (6, 8), (6, 9), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (4, 14), (3, 14), (2, 14), (2, 15), (1, 15), (1, 16), (1, 17), (1, 18), (2, 18), (2, 19), (3, 19), (4, 19), (4, 18), (4, 17), (5, 17), (6, 17), (7, 17), (7, 16), (6, 16), (6, 15), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (6, 19), (5, 19), (5, 18), (5, 17), (5, 16), (4, 16), (3, 16), (3, 17), (4, 17), (4, 16), (4, 15), (5, 15), (6, 15), (6, 14), (6, 13), (6, 12), (7, 12), (7, 11), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 9), (12, 9), (12, 8), (12, 7), (11, 7), (11, 6), (12, 6), (12, 5), (11, 5), (10, 5), (10, 4), (11, 4), (12, 4)]"
14995,VI,0.028709310955471464,46,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (7, 9), (8, 9), (8, 8), (9, 8), (9, 9), (9, 10), (8, 10), (7, 10), (6, 10), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (12, 12), (12, 13), (12, 14), (12, 15), (12, 16), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (17, 17), (17, 16), (18, 16), (19, 16)]",Goal Reached,,
14995,VIN,0.008293362224803251,52,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (8, 8), (8, 9), (7, 9), (6, 9), (6, 10), (7, 10), (8, 10), (8, 9), (9, 9), (8, 9), (7, 9), (7, 8), (6, 8), (6, 9), (6, 10), (6, 11), (7, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (9, 16), (10, 16), (10, 17), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (17, 17), (17, 16), (18, 16), (19, 16)]",
14995,VIN_REPLAN,0.007975055621220516,52,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (8, 8), (8, 9), (7, 9), (6, 9), (6, 10), (7, 10), (8, 10), (8, 9), (9, 9), (8, 9), (7, 9), (7, 8), (6, 8), (6, 9), (6, 10), (6, 11), (7, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (9, 16), (10, 16), (10, 17), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (17, 17), (17, 16), (18, 16), (19, 16)]"
9189,VI,0.026998054413568406,22,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18)]",Goal Reached,,
9189,VIN,0.007896945590064638,22,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18)]",
9189,VIN_REPLAN,0.007709904150529342,22,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18)]"
7975,VI,0.02243046959241231,73,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 6), (3, 6), (3, 7), (4, 7), (5, 7), (5, 8), (5, 9), (6, 9), (7, 9), (8, 9), (8, 8), (8, 7), (8, 6), (8, 5), (8, 4), (9, 4), (9, 5), (10, 5), (11, 5), (11, 6), (12, 6), (13, 6), (13, 7), (13, 8), (13, 9), (14, 9), (14, 8), (15, 8), (15, 7), (15, 6), (15, 5), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (12, 4), (12, 5), (13, 5), (14, 5), (14, 6), (14, 7), (13, 7), (12, 7), (12, 8), (11, 8), (11, 9), (12, 9), (12, 10), (12, 11), (12, 12), (12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (17, 16), (17, 15), (18, 15), (19, 15)]",Goal Reached,,
7975,VIN,0.00734162898290725,85,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (3, 6), (3, 7), (4, 7), (5, 7), (5, 8), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (3, 6), (3, 5), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (9, 5), (10, 5), (11, 5), (11, 6), (12, 6), (13, 6), (13, 7), (13, 8), (13, 9), (14, 9), (14, 8), (15, 8), (15, 7), (15, 6), (15, 5), (15, 4), (14, 4), (13, 4), (13, 5), (12, 5), (12, 4), (11, 4), (10, 4), (10, 5), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (9, 9), (10, 9), (11, 9), (11, 8), (12, 8), (12, 7), (13, 7), (14, 7), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (17, 16), (17, 15), (18, 15), (19, 15)]",
7975,VIN_REPLAN,0.007572033826042624,85,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (3, 6), (3, 7), (4, 7), (5, 7), (5, 8), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (3, 6), (3, 5), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (9, 5), (10, 5), (11, 5), (11, 6), (12, 6), (13, 6), (13, 7), (13, 8), (13, 9), (14, 9), (14, 8), (15, 8), (15, 7), (15, 6), (15, 5), (15, 4), (14, 4), (13, 4), (13, 5), (12, 5), (12, 4), (11, 4), (10, 4), (10, 5), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (9, 9), (10, 9), (11, 9), (11, 8), (12, 8), (12, 7), (13, 7), (14, 7), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (17, 16), (17, 15), (18, 15), (19, 15)]"
15995,VI,0.022184314014755676,108,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (4, 9), (4, 10), (5, 10), (6, 10), (7, 10), (7, 9), (8, 9), (8, 8), (8, 7), (8, 6), (8, 5), (9, 5), (10, 5), (11, 5), (11, 4), (11, 3), (12, 3), (12, 4), (12, 5), (13, 5), (13, 6), (14, 6), (15, 6), (15, 7), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (13, 11), (12, 11), (11, 11), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (9, 13), (8, 13), (7, 13), (6, 13), (6, 12), (5, 12), (4, 12), (4, 13), (5, 13), (5, 14), (6, 14), (6, 15), (7, 15), (8, 15), (9, 15), (10, 15), (11, 15), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (15, 15), (15, 14), (14, 14), (14, 13), (14, 12), (13, 12), (12, 12), (12, 13), (12, 14), (12, 15), (12, 16), (12, 17), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (16, 12), (16, 11), (16, 10), (16, 9), (16, 8), (16, 7), (16, 6), (17, 6), (18, 6), (18, 5), (18, 4), (18, 3), (18, 2), (18, 1)]",Goal Reached,,
15995,VIN,0.007619830540248326,36,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (10, 5), (11, 5), (11, 4), (12, 4), (12, 5), (13, 5), (13, 6), (14, 6), (14, 7), (15, 7), (15, 6), (15, 5), (15, 4), (14, 4), (14, 3), (14, 2), (15, 2), (15, 1), (16, 1), (17, 1), (18, 1)]",
15995,VIN_REPLAN,0.007488754060533311,36,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (10, 5), (11, 5), (11, 4), (12, 4), (12, 5), (13, 5), (13, 6), (14, 6), (14, 7), (15, 7), (15, 6), (15, 5), (15, 4), (14, 4), (14, 3), (14, 2), (15, 2), (15, 1), (16, 1), (17, 1), (18, 1)]"
19299,VI,0.025901610201055355,23,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (14, 6), (14, 7), (14, 8)]",Goal Reached,,
19299,VIN,0.007644339041276412,23,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (14, 6), (14, 7), (14, 8)]",
19299,VIN_REPLAN,0.00803790921750276,23,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (14, 6), (14, 7), (14, 8)]"
12373,VI,0.026316491040316494,23,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (4, 5), (4, 4), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (4, 9), (4, 10), (3, 10), (3, 11)]",Goal Reached,,
12373,VIN,0.008091189644553444,23,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (4, 5), (4, 4), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (4, 11), (3, 11)]",
12373,VIN_REPLAN,0.007689662601636804,23,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (4, 5), (4, 4), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (4, 11), (3, 11)]"
16726,VI,0.03169304847717285,26,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (1, 17), (2, 17), (3, 17), (4, 17), (5, 17), (6, 17), (7, 17), (8, 17)]",Goal Reached,,
16726,VIN,0.007824626462212924,30,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (9, 17), (8, 17)]",
16726,VIN_REPLAN,0.007478904724121094,30,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (9, 17), (8, 17)]"
12409,VI,0.023875101407368978,31,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (6, 4), (6, 5), (6, 6), (6, 7), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (2, 9), (2, 8), (2, 7), (1, 7), (0, 7), (0, 8), (0, 9), (1, 9)]",Goal Reached,,
12409,VIN,0.007889426671541654,27,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (6, 4), (6, 5), (6, 6), (6, 7), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (2, 8), (2, 9), (1, 9)]",
12409,VIN_REPLAN,0.0075275544767026544,27,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (6, 4), (6, 5), (6, 6), (6, 7), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (2, 8), (2, 9), (1, 9)]"
12142,VI,0.02222070125264859,110,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 1), (7, 1), (7, 2), (7, 3), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (8, 7), (9, 7), (9, 8), (9, 9), (10, 9), (10, 10), (11, 10), (11, 11), (11, 12), (10, 12), (11, 12), (12, 12), (12, 11), (13, 11), (14, 11), (15, 11), (16, 11), (15, 11), (15, 10), (15, 9), (14, 9), (14, 8), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (10, 6), (11, 6), (12, 6), (13, 6), (14, 6), (15, 6), (15, 7), (16, 7), (17, 7), (18, 7), (18, 6), (18, 5), (17, 5), (17, 4), (16, 4), (16, 3), (17, 3), (18, 3), (18, 4), (18, 5), (18, 6), (17, 6), (16, 6), (16, 7), (16, 8), (15, 8), (14, 8), (13, 8), (13, 9), (12, 9), (12, 10), (12, 11), (11, 11), (10, 11), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (8, 15), (8, 16), (8, 17), (7, 17), (7, 16), (6, 16), (5, 16), (5, 17), (4, 17), (4, 18), (4, 19), (5, 19), (6, 19), (7, 19), (7, 18), (7, 17), (7, 16), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15), (3, 16), (3, 17), (3, 18)]",Goal Reached,,
12142,VIN,0.008241815881414727,92,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 3), (7, 3), (7, 2), (7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (14, 8), (14, 9), (15, 9), (15, 10), (15, 11), (16, 11), (17, 11), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (18, 6), (18, 5), (18, 4), (17, 4), (16, 4), (16, 5), (17, 5), (17, 6), (16, 6), (15, 6), (15, 7), (15, 8), (14, 8), (13, 8), (13, 9), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12), (10, 12), (10, 11), (10, 10), (10, 9), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (8, 15), (8, 16), (8, 17), (7, 17), (7, 16), (6, 16), (5, 16), (5, 17), (5, 18), (4, 18), (3, 18)]",
12142,VIN_REPLAN,0.007823195146477741,92,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 3), (7, 3), (7, 2), (7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (14, 8), (14, 9), (15, 9), (15, 10), (15, 11), (16, 11), (17, 11), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (18, 6), (18, 5), (18, 4), (17, 4), (16, 4), (16, 5), (17, 5), (17, 6), (16, 6), (15, 6), (15, 7), (15, 8), (14, 8), (13, 8), (13, 9), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12), (10, 12), (10, 11), (10, 10), (10, 9), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (8, 15), (8, 16), (8, 17), (7, 17), (7, 16), (6, 16), (5, 16), (5, 17), (5, 18), (4, 18), (3, 18)]"
