seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
18841,PUCT,1.3938351720571518,17,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (5, 6), (6, 6), (6, 7), (6, 8), (6, 9), (7, 9)]"
17748,VI,0.022007076556865984,66,True,"[(0, 0), (0, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 1), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (6, 4), (5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (9, 2), (9, 1), (9, 2), (8, 2), (7, 2), (7, 3), (6, 3), (6, 4), (6, 5), (6, 6), (5, 6), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (3, 16), (3, 17), (4, 17), (4, 18), (3, 18), (2, 18), (1, 18), (0, 18), (1, 18), (2, 18), (2, 17), (2, 16), (2, 15), (3, 15), (2, 15), (1, 15), (0, 15)]",Goal Reached,,
17748,VIN,0.0074177968502044675,201,False,,Max Steps Reached,"[(0, 0), (0, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 1), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (6, 4), (5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (9, 2), (9, 1), (8, 1), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (5, 12), (5, 13), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 16), (3, 17), (2, 17), (2, 18), (1, 18), (0, 18), (1, 18), (2, 18), (3, 18), (4, 18), (4, 17), (4, 16), (5, 16), (4, 16), (4, 15), (4, 14), (5, 14), (5, 13), (5, 12), (6, 12), (7, 12), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (7, 18), (7, 19), (8, 19), (9, 19), (8, 19), (7, 19), (6, 19), (7, 19), (7, 18), (7, 17), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (10, 18), (10, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (6, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19)]",
17748,PUCT,1.2838180629412332,301,False,,Max Steps Reached,,"[(0, 0), (0, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (6, 1), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (6, 4), (5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (9, 2), (9, 1), (8, 1), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (5, 12), (5, 13), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 16), (3, 17), (2, 17), (2, 18), (1, 18), (0, 18), (1, 18), (2, 18), (3, 18), (4, 18), (4, 17), (4, 16), (5, 16), (4, 16), (4, 15), (4, 14), (5, 14), (5, 13), (5, 12), (6, 12), (7, 12), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (7, 18), (7, 19), (8, 19), (9, 19), (8, 19), (7, 19), (6, 19), (7, 19), (7, 18), (7, 17), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (10, 18), (10, 19), (11, 19), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (6, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19), (8, 19), (7, 19)]"
11013,VI,0.01981353759765625,11,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 9)]",Goal Reached,,
11013,VIN,0.006998014450073242,11,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)]",
11013,PUCT,1.356239342689514,11,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)]"
16201,VI,0.0165949094863165,85,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (6, 3), (5, 3), (5, 4), (5, 5), (5, 6), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 6), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (14, 4), (15, 4), (16, 4), (16, 3), (17, 3), (17, 2), (17, 1), (17, 0), (16, 0), (16, 1), (15, 1), (14, 1), (14, 2), (15, 2), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (18, 11), (18, 12), (17, 12), (17, 13), (16, 13), (16, 12), (15, 12), (15, 11), (14, 11), (13, 11), (12, 11), (12, 10), (12, 9), (13, 9), (13, 8), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (18, 6), (18, 5), (18, 4), (18, 3), (19, 3), (19, 2), (18, 2), (18, 1), (19, 1), (19, 0), (18, 0)]",Goal Reached,,
16201,VIN,0.006956006351270173,39,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (6, 3), (7, 3), (7, 4), (7, 5), (7, 6), (8, 6), (9, 6), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (15, 4), (16, 4), (17, 4), (17, 3), (18, 3), (18, 2), (17, 2), (17, 1), (16, 1), (15, 1), (14, 1), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0)]",
16201,PUCT,1.350727277994156,41,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (6, 3), (7, 3), (7, 4), (7, 5), (7, 6), (8, 6), (9, 6), (9, 7), (9, 6), (9, 5), (10, 5), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (15, 4), (16, 4), (17, 4), (17, 3), (18, 3), (18, 2), (17, 2), (17, 1), (16, 1), (15, 1), (14, 1), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0)]"
