seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
17477,VIN,0.006618324079011616,20,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (16, 1), (16, 2), (17, 2)]",
17477,PUCT,37.48696303367615,20,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (16, 1), (16, 2), (17, 2)]"
12891,VI,0.017516575607598995,52,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (3, 5), (4, 5), (5, 5), (5, 6), (6, 6), (6, 7), (5, 7), (5, 6), (5, 5), (4, 5), (3, 5), (2, 5), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 10), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (11, 13), (12, 13), (13, 13), (13, 14), (13, 15), (14, 15), (15, 15), (15, 14), (16, 14), (17, 14)]",Goal Reached,,
12891,VIN,0.006404792561250574,52,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 6), (6, 6), (6, 7), (5, 7), (5, 6), (5, 5), (4, 5), (3, 5), (2, 5), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 10), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (11, 13), (12, 13), (13, 13), (13, 14), (13, 15), (14, 15), (15, 15), (15, 14), (16, 14), (17, 14)]",
12891,PUCT,3.2170807988035914,52,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (4, 5), (5, 5), (5, 6), (6, 6), (6, 7), (5, 7), (5, 6), (5, 5), (4, 5), (3, 5), (2, 5), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 10), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (11, 13), (12, 13), (13, 13), (13, 14), (13, 15), (14, 15), (15, 15), (15, 14), (16, 14), (17, 14)]"
15180,VI,0.02498620434811241,20,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13)]",Goal Reached,,
15180,VIN,0.006787200127878497,32,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (9, 12), (9, 11), (9, 10), (8, 10), (8, 11), (7, 11), (6, 11), (6, 12), (6, 13)]",
15180,PUCT,1.4434369225655832,32,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 13), (9, 13), (9, 12), (9, 11), (9, 10), (8, 10), (8, 11), (7, 11), (6, 11), (6, 12), (6, 13)]"
12614,VI,0.023159978210285145,94,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (11, 6), (12, 6), (13, 6), (13, 5), (13, 4), (13, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (15, 1), (15, 2), (15, 3), (15, 4), (16, 4), (17, 4), (17, 3), (17, 2), (17, 1), (17, 0), (16, 0), (16, 1), (16, 2), (16, 3), (15, 3), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 14), (15, 14), (15, 15), (16, 15), (16, 14), (16, 13), (16, 12), (17, 12), (17, 11), (16, 11), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (17, 14), (18, 14), (19, 14), (19, 13), (19, 12), (18, 12), (17, 12), (16, 12), (15, 12), (14, 12), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (9, 13), (8, 13), (7, 13), (7, 14), (7, 15), (6, 15), (5, 15), (4, 15)]",Goal Reached,,
12614,VIN,0.006453044343702864,102,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (11, 6), (12, 6), (13, 6), (13, 5), (13, 4), (13, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (16, 4), (15, 4), (15, 3), (15, 2), (15, 1), (16, 1), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (15, 14), (14, 14), (14, 13), (14, 12), (14, 11), (15, 11), (16, 11), (17, 11), (17, 12), (17, 13), (17, 14), (18, 14), (17, 14), (16, 14), (16, 15), (15, 15), (15, 14), (15, 13), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 12), (8, 12), (8, 13), (7, 13), (7, 14), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (4, 17), (4, 16), (3, 16), (4, 16), (4, 15)]",
12614,PUCT,1.6354603295279022,102,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (11, 6), (12, 6), (13, 6), (13, 5), (13, 4), (13, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (17, 1), (17, 2), (17, 3), (17, 4), (16, 4), (15, 4), (15, 3), (15, 2), (15, 1), (16, 1), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (15, 14), (14, 14), (14, 13), (14, 12), (14, 11), (15, 11), (16, 11), (17, 11), (17, 12), (17, 13), (17, 14), (18, 14), (17, 14), (16, 14), (16, 15), (15, 15), (15, 14), (15, 13), (15, 12), (16, 12), (17, 12), (18, 12), (18, 11), (17, 11), (16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 12), (8, 12), (8, 13), (7, 13), (7, 14), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (4, 17), (4, 16), (3, 16), (4, 16), (4, 15)]"
19935,VI,0.024150488423366173,52,True,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 1), (12, 1), (13, 1), (13, 2), (13, 3), (12, 3), (11, 3), (10, 3), (10, 2), (10, 1), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (16, 1), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (17, 13), (17, 14), (18, 14), (19, 14), (19, 15), (19, 16), (19, 17), (18, 17)]",Goal Reached,,
19935,VIN,0.006583566535009097,74,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 1), (11, 2), (11, 3), (12, 3), (13, 3), (13, 2), (13, 1), (12, 1), (11, 1), (11, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (9, 5), (8, 5), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (5, 17), (4, 17), (4, 18), (4, 19), (3, 19), (3, 18), (2, 18), (1, 18), (1, 19), (2, 19), (3, 19), (4, 19), (5, 19), (6, 19), (7, 19), (8, 19), (9, 19), (10, 19), (11, 19), (12, 19), (13, 19), (14, 19), (15, 19), (16, 19), (16, 18), (16, 17), (17, 17), (18, 17)]",
19935,PUCT,1.6967489294809839,74,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 1), (11, 2), (11, 3), (12, 3), (13, 3), (13, 2), (13, 1), (12, 1), (11, 1), (11, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (9, 5), (8, 5), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (5, 17), (4, 17), (4, 18), (4, 19), (3, 19), (3, 18), (2, 18), (1, 18), (1, 19), (2, 19), (3, 19), (4, 19), (5, 19), (6, 19), (7, 19), (8, 19), (9, 19), (10, 19), (11, 19), (12, 19), (13, 19), (14, 19), (15, 19), (16, 19), (16, 18), (16, 17), (17, 17), (18, 17)]"
7449,VI,0.022189143337780916,80,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 8), (7, 9), (8, 9), (8, 10), (7, 10), (6, 10), (6, 9), (5, 9), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 10), (10, 10), (11, 10), (12, 10), (13, 10), (13, 11), (14, 11), (15, 11), (16, 11), (17, 11), (18, 11), (18, 12), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (16, 7), (17, 7), (18, 7), (19, 7), (19, 8), (19, 9), (18, 9), (18, 10), (17, 10), (17, 9), (17, 8), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (7, 6), (8, 6), (8, 7), (8, 8), (9, 8)]",Goal Reached,,
7449,VIN,0.006594713996438419,18,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (9, 6), (9, 7), (9, 8)]",
7449,PUCT,1.643907112233779,18,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (9, 6), (9, 7), (9, 8)]"
17734,VI,0.02731891940621769,35,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (14, 8), (15, 8), (15, 9), (16, 9), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (17, 2), (17, 1)]",Goal Reached,,
17734,VIN,0.0066060455221878854,39,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (15, 9), (14, 9), (15, 9), (16, 9), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (17, 2), (17, 1)]",
17734,PUCT,1.43919711363943,39,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (15, 9), (14, 9), (15, 9), (16, 9), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (17, 2), (17, 1)]"
15845,VI,0.025663314194514834,59,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8), (12, 9), (12, 10), (12, 11), (11, 11), (11, 10), (11, 9), (10, 9), (10, 10), (10, 11), (11, 11), (12, 11), (12, 12), (12, 13), (12, 14), (12, 15), (12, 16), (12, 17), (13, 17), (14, 17), (14, 16), (14, 15), (15, 15), (16, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (18, 5), (19, 5), (19, 4), (18, 4)]",Goal Reached,,
15845,VIN,0.0065695129591843175,59,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8), (12, 9), (12, 10), (12, 11), (11, 11), (11, 10), (11, 9), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (11, 15), (12, 15), (12, 16), (12, 17), (13, 17), (14, 17), (14, 16), (14, 15), (15, 15), (16, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (18, 5), (19, 5), (19, 4), (18, 4)]",
15845,PUCT,1.5417142078794281,59,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (11, 8), (12, 8), (12, 9), (12, 10), (12, 11), (11, 11), (11, 10), (11, 9), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (11, 15), (12, 15), (12, 16), (12, 17), (13, 17), (14, 17), (14, 16), (14, 15), (15, 15), (16, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5), (18, 5), (19, 5), (19, 4), (18, 4)]"
11985,VI,0.012727234098646376,10,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]",Goal Reached,,
11985,VIN,0.006700992584228516,10,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]",
11985,PUCT,1.486147748099433,10,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]"
17727,VI,0.022246686617533366,61,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 6), (1, 7), (2, 7), (3, 7), (3, 8), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (5, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (4, 16), (3, 16), (3, 17), (2, 17), (1, 17), (1, 16), (2, 16), (2, 15), (2, 14), (2, 13), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (1, 9), (1, 10), (1, 11), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (5, 18), (5, 17), (4, 17), (3, 17), (2, 17), (2, 18), (1, 18), (0, 18)]",Goal Reached,,
17727,VIN,0.006721878051757812,135,False,,Live Lock Detected,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 11), (5, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (4, 16), (3, 16), (3, 17), (2, 17), (2, 16), (2, 15), (2, 14), (3, 14), (3, 13), (2, 13), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18), (2, 18), (2, 17), (3, 17), (4, 17), (4, 18), (5, 18), (6, 18), (6, 17), (5, 17), (5, 16), (5, 15), (5, 14), (4, 14), (4, 13), (4, 12), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (5, 9), (5, 8), (5, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (3, 8), (2, 8), (2, 7), (2, 6), (1, 6), (0, 6), (1, 6), (1, 7), (1, 8), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (1, 12), (1, 13), (2, 13), (3, 13), (3, 14), (3, 15), (4, 15), (5, 15), (5, 14), (5, 13), (6, 13), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (15, 11), (16, 11), (17, 11), (18, 11), (19, 11), (19, 10), (19, 9), (18, 9), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 15), (18, 15), (17, 15), (17, 16), (18, 16), (17, 16), (18, 16), (17, 16), (18, 16)]",
17727,PUCT,1.5930167499341463,133,False,,Live Lock Detected in PUCT,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 11), (5, 12), (6, 12), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (4, 16), (3, 16), (3, 17), (2, 17), (2, 16), (2, 15), (2, 14), (3, 14), (3, 13), (2, 13), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18), (2, 18), (2, 17), (3, 17), (4, 17), (4, 18), (5, 18), (6, 18), (6, 17), (5, 17), (5, 16), (5, 15), (5, 14), (4, 14), (4, 13), (4, 12), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (5, 9), (5, 8), (5, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 11), (2, 10), (2, 9), (2, 8), (3, 8), (2, 8), (2, 7), (2, 6), (1, 6), (0, 6), (1, 6), (1, 7), (1, 8), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (1, 12), (1, 13), (2, 13), (3, 13), (3, 14), (3, 15), (4, 15), (5, 15), (5, 14), (5, 13), (6, 13), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (15, 11), (16, 11), (17, 11), (18, 11), (19, 11), (19, 10), (19, 9), (18, 9), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 15), (18, 15), (17, 15), (18, 15), (17, 15), (18, 15), (17, 15)]"
12632,VI,0.02242197593053182,13,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7)]",Goal Reached,,
12632,VIN,0.006714304288228353,13,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7)]",
12632,PUCT,1.538746416568756,13,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7)]"
