seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_replan
9758,VI,0.01727041270997789,109,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (9, 12), (10, 12), (10, 13), (10, 14), (9, 14), (8, 14), (8, 15), (8, 16), (8, 17), (8, 16), (8, 15), (8, 14), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (5, 11), (5, 10), (6, 10), (6, 9), (7, 9), (7, 10), (7, 11), (7, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (9, 15), (8, 15), (8, 16), (8, 17), (8, 18), (8, 17), (8, 16), (8, 15), (9, 15), (9, 14), (10, 14), (11, 14), (11, 13), (11, 12), (11, 11), (12, 11), (13, 11), (14, 11), (14, 10), (14, 9), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (18, 9), (18, 10), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (18, 16), (17, 16), (17, 17), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (12, 17), (12, 16), (13, 16), (13, 17), (13, 18), (14, 18), (15, 18), (16, 18), (17, 18), (17, 19)]",Goal Reached,,
9758,VIN,0.007459511280059814,501,False,,Max Steps Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (8, 12), (9, 12), (10, 12), (10, 13), (9, 13), (8, 13), (8, 14), (7, 14), (6, 14), (6, 13), (5, 13), (5, 12), (6, 12), (6, 11), (6, 10), (5, 10), (5, 11), (5, 12), (4, 12), (5, 12), (6, 12), (6, 13), (7, 13), (7, 14), (7, 15), (8, 15), (8, 16), (8, 17), (8, 18), (8, 17), (8, 16), (8, 15), (9, 15), (9, 14), (10, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (6, 9), (6, 10), (6, 11), (5, 11), (5, 12), (4, 12), (3, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12), (1, 12), (2, 12)]",
9758,VIN_REPLAN,0.004089290445501154,154,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13), (5, 13), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (10, 13), (9, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 18), (8, 17), (8, 16), (8, 15), (9, 15), (9, 14), (10, 14), (11, 14), (11, 13), (11, 12), (11, 11), (12, 11), (12, 10), (13, 10), (14, 10), (14, 9), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (18, 9), (18, 10), (18, 11), (18, 12), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (12, 17), (12, 16), (12, 16), (12, 17), (12, 18), (13, 18), (14, 18), (15, 18), (16, 18), (17, 18), (17, 17), (17, 16), (17, 15), (17, 14), (17, 13), (17, 12), (18, 12), (18, 11), (18, 10), (18, 9), (18, 8), (17, 8), (16, 8), (15, 8), (14, 8), (14, 9), (14, 10), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (6, 9), (6, 10), (5, 10), (5, 11), (5, 12), (4, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (11, 12), (11, 11), (12, 11), (13, 11), (14, 11), (14, 10), (14, 9), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (18, 9), (18, 10), (18, 11), (18, 12), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19)]"
19986,VI,0.026604816831391435,59,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (1, 17), (2, 17), (3, 17), (4, 17), (4, 18), (3, 18), (2, 18), (1, 18), (2, 18), (3, 18), (4, 18), (5, 18), (5, 19), (6, 19), (7, 19), (7, 18), (8, 18), (9, 18), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (15, 18), (16, 18), (16, 19), (17, 19), (17, 18), (17, 17), (17, 16), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5)]",Goal Reached,,
19986,VIN,0.007588367308339765,63,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (3, 18), (3, 17), (2, 17), (2, 18), (1, 18), (1, 17), (2, 17), (3, 17), (4, 17), (5, 17), (6, 17), (6, 16), (7, 16), (8, 16), (9, 16), (9, 17), (10, 17), (11, 17), (12, 17), (13, 17), (13, 18), (14, 18), (15, 18), (16, 18), (16, 19), (17, 19), (17, 18), (17, 17), (17, 16), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7), (17, 6), (17, 5)]",
19986,VIN_REPLAN,0.00691197259085519,70,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 0), (3, 1), (4, 1), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (4, 17), (4, 18), (3, 18), (3, 17), (2, 17), (2, 18), (1, 18), (2, 18), (3, 18), (4, 18), (5, 18), (5, 18), (5, 19), (6, 19), (7, 19), (7, 18), (8, 18), (9, 18), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (15, 18), (16, 18), (16, 19), (17, 19), (18, 19), (18, 18), (18, 17), (18, 16), (18, 15), (18, 14), (18, 13), (18, 13), (17, 13), (17, 12), (17, 11), (18, 11), (18, 10), (18, 9), (18, 8), (18, 7), (18, 6), (18, 5), (17, 5)]"
11480,VI,0.024272368504450872,14,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10)]",Goal Reached,,
11480,VIN,0.0074779847088982075,18,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (3, 11), (3, 10)]",
11480,VIN_REPLAN,0.007195149149213519,14,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10)]"
14316,VI,0.01593178052168626,27,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 8), (5, 7), (5, 6), (6, 6), (7, 6), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4)]",Goal Reached,,
14316,VIN,0.007604681528531588,27,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4)]",
14316,VIN_REPLAN,0.03334537148475647,16,False,,No Path Found,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10)]"
11831,VI,0.021990690912519182,85,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (13, 7), (12, 7), (12, 8), (12, 9), (13, 9), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (9, 17), (9, 18), (8, 18), (7, 18), (6, 18), (6, 17), (6, 16), (6, 15), (6, 14), (6, 13), (7, 13), (7, 12), (8, 12), (8, 13), (8, 14), (8, 15), (7, 15), (7, 16), (7, 17), (8, 17), (9, 17), (10, 17), (10, 18), (11, 18), (12, 18), (12, 19), (13, 19), (14, 19), (15, 19), (16, 19), (17, 19), (17, 18), (17, 17), (17, 16), (17, 15), (17, 14), (17, 13), (17, 12), (18, 12), (18, 11), (17, 11)]",Goal Reached,,
11831,VIN,0.0075835386912028,37,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (17, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (18, 12), (17, 12), (17, 13), (16, 13), (16, 12), (16, 11), (17, 11)]",
11831,VIN_REPLAN,0.0077065229415893555,120,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (17, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (18, 12), (17, 12), (17, 13), (16, 13), (16, 12), (15, 12), (14, 12), (13, 12), (13, 11), (13, 10), (12, 10), (12, 9), (13, 9), (13, 8), (13, 7), (12, 7), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (9, 17), (9, 18), (8, 18), (7, 18), (7, 17), (7, 16), (7, 15), (7, 14), (7, 13), (8, 13), (8, 12), (9, 12), (9, 13), (9, 14), (8, 14), (7, 14), (7, 13), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (6, 17), (6, 17), (6, 16), (6, 15), (5, 15), (4, 15), (5, 15), (5, 14), (5, 13), (5, 12), (6, 12), (7, 12), (8, 12), (8, 13), (8, 14), (8, 15), (9, 15), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (14, 19), (15, 19), (16, 19), (17, 19), (17, 18), (18, 18), (18, 17), (18, 16), (18, 15), (18, 14), (18, 13), (17, 13), (17, 12), (17, 11)]"
19419,VI,0.022808768532492897,67,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (4, 8), (5, 8), (5, 7), (5, 6), (6, 6), (6, 7), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (11, 9), (10, 9), (9, 9), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (9, 13), (10, 13), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (17, 11), (18, 11), (18, 10), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (18, 15), (18, 16), (17, 16), (17, 15), (16, 15), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (15, 10), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14)]",Goal Reached,,
19419,VIN,0.007569378072565252,67,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (5, 6), (6, 6), (6, 7), (6, 8), (5, 8), (5, 9), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (8, 12), (8, 13), (9, 13), (10, 13), (10, 12), (10, 11), (10, 10), (10, 9), (11, 9), (11, 8), (10, 8), (9, 8), (8, 8), (8, 9), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7), (11, 8), (12, 8), (13, 8), (13, 9), (14, 9), (15, 9), (15, 10), (15, 11), (16, 11), (16, 12), (17, 12), (17, 11), (18, 11), (18, 10), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (18, 16), (18, 15), (18, 14), (17, 14), (16, 14)]",
19419,VIN_REPLAN,0.0073980722162458636,72,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 3), (6, 3), (6, 4), (6, 5), (5, 5), (5, 6), (6, 6), (6, 7), (6, 8), (5, 8), (4, 8), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (8, 12), (8, 13), (9, 13), (10, 13), (10, 12), (10, 11), (10, 10), (10, 9), (11, 9), (11, 8), (10, 8), (9, 8), (8, 8), (8, 9), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7), (11, 8), (12, 8), (13, 8), (13, 9), (14, 9), (15, 9), (15, 10), (15, 11), (16, 11), (16, 12), (17, 12), (17, 11), (18, 11), (18, 10), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (18, 16), (18, 15), (18, 14), (17, 14), (16, 14)]"
6955,VI,0.023766352580143854,14,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8)]",Goal Reached,,
6955,VIN,0.007665326518397178,32,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (6, 7), (7, 7), (7, 8), (8, 8), (8, 7), (8, 6), (8, 5), (9, 5), (9, 4), (9, 3), (8, 3), (7, 3), (7, 4), (6, 4), (6, 5), (6, 6), (5, 6), (5, 7), (5, 8)]",
6955,VIN_REPLAN,0.007199798311505999,14,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8)]"
17579,VI,0.022142866910514186,60,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (8, 7), (9, 7), (9, 8), (8, 8), (7, 8), (7, 9), (6, 9), (5, 9), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (13, 9), (13, 8), (13, 7), (13, 6), (14, 6), (15, 6), (16, 6), (16, 5), (17, 5), (17, 4), (18, 4), (18, 3), (18, 2), (19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (18, 6), (17, 6), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (11, 7), (11, 6)]",Goal Reached,,
17579,VIN,0.007612277721536571,30,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (7, 8), (8, 8), (8, 7), (9, 7), (9, 8), (10, 8), (10, 9), (11, 9), (12, 9), (13, 9), (13, 8), (13, 7), (12, 7), (11, 7), (11, 6)]",
17579,VIN_REPLAN,0.007648332913716634,30,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (7, 7), (7, 8), (8, 8), (8, 7), (9, 7), (9, 8), (10, 8), (10, 9), (11, 9), (12, 9), (13, 9), (13, 8), (13, 7), (12, 7), (11, 7), (11, 6)]"
14157,VI,0.02184147694531609,35,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 11), (15, 11), (16, 11), (17, 11), (17, 10), (17, 9), (17, 8), (17, 7)]",Goal Reached,,
14157,VIN,0.00756495197614034,25,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (11, 5), (11, 6), (12, 6), (13, 6), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7)]",
14157,VIN_REPLAN,0.005468557862674489,34,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 0), (10, 0), (10, 1), (10, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (15, 2), (15, 1), (15, 0), (16, 0), (16, 1), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (17, 7)]"
10248,VI,0.017771995428836708,34,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (12, 10), (12, 9), (13, 9), (14, 9), (15, 9), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12)]",Goal Reached,,
10248,VIN,0.007705409186226981,36,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (13, 10), (14, 10), (14, 9), (15, 9), (15, 8), (14, 8), (13, 8), (13, 9), (12, 9), (11, 9), (11, 10), (11, 11), (11, 12)]",
10248,VIN_REPLAN,0.007586091756820679,32,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (13, 9), (14, 9), (15, 9), (15, 10), (14, 10), (13, 10), (12, 10), (11, 10), (11, 11), (11, 12)]"
15360,VI,0.012438510258992513,76,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (5, 4), (5, 5), (4, 5), (4, 6), (3, 6), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8), (0, 9), (1, 9), (2, 9), (3, 9), (3, 8), (3, 7), (4, 7), (4, 6), (4, 5), (5, 5), (6, 5), (6, 4), (6, 3), (5, 3), (5, 4), (5, 5), (4, 5), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6), (0, 7), (1, 7), (2, 7), (2, 8), (3, 8), (4, 8), (4, 7), (4, 6), (4, 5), (5, 5), (6, 5), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (7, 0), (8, 0), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (18, 2), (18, 3), (18, 4), (18, 5), (18, 6), (19, 6)]",Goal Reached,,
