seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
16739,VIN,0.007399082183837891,38,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (5, 6), (6, 6), (6, 5), (7, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (9, 11), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (9, 15), (10, 15), (11, 15), (12, 15), (12, 14), (12, 13), (12, 12), (12, 11)]",
16739,PUCT,0.4484026625349715,38,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (5, 6), (6, 6), (6, 5), (7, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (9, 11), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (9, 15), (10, 15), (11, 15), (12, 15), (12, 14), (12, 13), (12, 12), (12, 11)]"
14705,VI,0.018311114311218263,51,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (18, 14), (18, 15), (18, 16), (17, 16), (17, 15), (18, 15), (19, 15), (19, 16), (19, 17), (18, 17), (17, 17), (17, 16), (17, 15), (17, 14), (18, 14), (18, 13), (18, 12)]",Goal Reached,,
14705,VIN,0.007766354651678176,43,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (19, 0), (19, 1), (19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (18, 16), (18, 15), (17, 15), (17, 14), (18, 14), (18, 13), (18, 12)]",
14705,PUCT,0.4395977258682251,51,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (18, 1), (18, 2), (18, 3), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (18, 16), (18, 15), (17, 15), (17, 14), (17, 15), (17, 16), (17, 17), (18, 17), (18, 16), (18, 15), (18, 14), (18, 13), (17, 13), (17, 12), (18, 12)]"
15989,VI,0.017880931977302797,32,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (7, 1), (8, 1), (8, 2), (8, 3), (9, 3), (10, 3), (10, 4), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (8, 10), (7, 10), (6, 10), (6, 9), (7, 9), (7, 10), (7, 11), (8, 11), (9, 11), (10, 11)]",Goal Reached,,
15989,VIN,0.007754004519918691,24,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (7, 1), (8, 1), (8, 2), (8, 3), (9, 3), (10, 3), (10, 4), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (10, 11)]",
15989,PUCT,0.4511294364929199,24,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (7, 1), (8, 1), (8, 2), (8, 3), (9, 3), (10, 3), (10, 4), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (10, 11)]"
17164,VI,0.019009565313657124,49,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (13, 5), (14, 5), (15, 5), (15, 6), (16, 6), (17, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (15, 12), (15, 11), (14, 11), (13, 11), (13, 10), (12, 10), (12, 11), (12, 12), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13)]",Goal Reached,,
17164,VIN,0.007869510650634766,51,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5), (14, 5), (15, 5), (15, 6), (16, 6), (17, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (14, 13), (15, 13), (15, 12), (15, 11), (14, 11), (13, 11), (13, 10), (12, 10), (12, 11), (12, 12), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13)]",
